entity_type,word,frequency,rank
PERSON,พระศาสดาพระศาสดา,3,120
PERSON,เล่า,3,121
PERSON,น้องปลา,3,122
PERSON,พาราณสี,3,123
PERSON,โอ้ย,3,124
PERSON,ขมังธนู,3,125
PERSON,ข้าพระบาท,3,126
PERSON,ม้าสินธพโภชชาน,3,127
PERSON,อำมาตย์,3,128
PERSON,พระอัครมเหสี,3,129
PERSON,ัณณกธรรม,3,130
PERSON,ัณฑิต,3,131
PERSON,ลูกแม่,3,132
PERSON,เขียว,3,133
PERSON,วันหนึ่ง,3,134
PERSON,พระพระสัมมาสัมพุทธเจ้า,3,135
PERSON,เหมือนกัน,3,136
PERSON,จุลสุภ,3,137
PERSON,ช้างจุลสุภ,3,138
PERSON,เอ๋ย,3,139
PERSON,พระครั้น,3,140
PERSON,ปริพาชิกานี้,3,141
PERSON,น้องรักพี่,3,142
PERSON,สารถี,3,143
PERSON,พระเจ้าอัส,3,144
PERSON,องค์พระศาสดา,3,145
PERSON,พระชนก,3,146
PERSON,การัน,3,147
PERSON,พระราชเทวี,3,148
PERSON,พระวิหารพระศาสดา,3,149
PERSON,นายมัณฑ,3,150
PERSON,ปรัน,3,151
PERSON,พระราชทรัพย์,3,152
PERSON,มาทันตี,3,153
PERSON,นครเพณี,3,154
PERSON,พระมหาเถระ,3,155
PERSON,นะจ๊ะพี่,2,156
PERSON,น้องอย่า,2,157
PERSON,จิตใจพราหมณ์,2,158
PERSON,พระศาสดาชาติ,2,159
PERSON,ขององค์พระศาสดา,2,160
PERSON,จีวร,2,161
PERSON,ุมพิกเถระ,2,162
PERSON,พระเจ้าเทหะ,2,163
PERSON,ฟังธรรมจากนกยูงทอง,2,164
PERSON,สัจ,2,165
PERSON,คณิกา,2,166
PERSON,น้องสามา,2,167
PERSON,เฝ้า,2,168
PERSON,กาย,2,169
PERSON,พระปรีชา,2,170
PERSON,อำมาตย์ผู้รับพระบัญชา,2,171
PERSON,พี่อำมาตย์,2,172
PERSON,สุชาดา,2,173
PERSON,ท้าวสักกะเทวราช,2,174
PERSON,ครั้นกาล,2,175
PERSON,กองทัพ,2,176
PERSON,ช่างงาม,2,177
PERSON,พระวิหารเชตวัน,2,178
PERSON,พี่พี่,2,179
PERSON,แม่แม่แม่,2,180
PERSON,โธ่ลูกแม่,2,181
PERSON,พ่อแม่,2,182
PERSON,พุทธ,2,183
PERSON,จันมาร,2,184
PERSON,น้ำ,2,185
PERSON,สีสะ,2,186
PERSON,สนทนาธรรม,2,187
PERSON,นาม,2,188
PERSON,จระเข้,2,189
PERSON,พระตะวันมหา,2,190
PERSON,พระจีวรชนบท,2,191
PERSON,ข้าน้อย,2,192
PERSON,ขอรับ,2,193
PERSON,พระพระฤาษี,2,194
PERSON,สำเภาผ้านุ่งห่ม,2,195
PERSON,ช่าง,2,196
PERSON,หิว,2,197
PERSON,เจ้าเต่า,2,198
PERSON,พระอานนท์เถระ,2,199
PERSON,พราหมณ์โกสิโคตร,2,200
PERSON,จิตใจ,2,201
PERSON,สัตคุม,2,202
PERSON,ตัวเล็กทองน่ารัก,2,203
PERSON,น้องคู่,2,204
PERSON,พระสัมมาสัมพุทธเจ้าประทับพระ,2,205
PERSON,บริวาร,2,206
PERSON,ของอินสมานโคตร,2,207
PERSON,ท่านพญา,2,208
PERSON,ปลาสาว,2,209
PERSON,น้องช้าง,2,210
PERSON,พระลิง,2,211
PERSON,น้องกิน,2,212
PERSON,พระกัสสปะ,2,213
PERSON,น้องน้อง,2,214
PERSON,ปัญจาวุธกุมาร,2,215
PERSON,สะใภ้,2,216
PERSON,ชอบ,2,217
PERSON,สีสะบริโภคภัตอุปัฏฐากพระเทวทัต,2,218
PERSON,ท่านพ่อ,2,219
PERSON,โภชชาน,2,220
PERSON,ของอาชาโภชชาน,2,221
PERSON,พระศาสดาเฝ้า,2,222
PERSON,พระสิริ,2,223
PERSON,ชื่อกากา,2,224
PERSON,แคว้นมคธ,2,225
PERSON,ัณณกธรรมข้อ,2,226
PERSON,น้องหญิงช่าง,2,227
PERSON,หอม,2,228
PERSON,อุบาย,2,229
PERSON,อาจารย์ฟัง,2,230
PERSON,ปราสาท,2,231
PERSON,เจ้าหนอนคู,2,232
PERSON,พระเจ้าค่ะ,2,233
PERSON,แบบนี้,2,234
PERSON,น้องจุลสุภ,2,235
PERSON,ฮ่ะฮ่าฮ่า,2,236
PERSON,พระจุลปทุมกุมาร,2,237
PERSON,พระสัมมาสัมพุทธเจ้าพระ,2,238
PERSON,น้องเองก็,2,239
PERSON,ยักษ์วัง,2,240
PERSON,พระศาสดาสัมมาสัมพุทธเจ้า,2,241
PERSON,มาร,2,242
PERSON,พระบังเกิด,2,243
PERSON,สวน,2,244
PERSON,อัคคิภารทวา,2,245
PERSON,พราหมณ์เอ้ย,2,246
PERSON,ลูกลูก,2,247
PERSON,พราหมณ์มณี,2,248
PERSON,ครั้น,2,249
PERSON,ฝ่าบาท,2,250
PERSON,กลอง,2,251
PERSON,เจ้าเจ้า,2,252
PERSON,วิสาขา,2,253
PERSON,พระท้าวสักเทวราช,2,254
PERSON,พระจิตหัตถ,2,255
PERSON,เมือง,2,256
PERSON,แมว,2,257
PERSON,พันกหาปณะ,2,258
PERSON,พระตถาคตพระศาสดา,2,259
PERSON,แก้ว,2,260
PERSON,พระราชา,2,261
PERSON,พระโอรสพยักหน้า,2,262
PERSON,พระโพธิสัตว์,2,263
PERSON,เจ้าเอ๋ย,2,264
PERSON,ดาบส,2,265
PERSON,ทีปายดาบส,2,266
PERSON,บุตร,2,267
PERSON,นันทนันทนันท,2,268
PERSON,ตระกูลพญา,2,269
PERSON,อนุ,2,270
PERSON,จัณฑาลอนุ,2,271
PERSON,บัณฑิต,2,272
PERSON,พระลุทายีเถระ,2,273
PERSON,จุลลทั,2,274
PERSON,ท้าวสัก,2,275
PERSON,องค์ชาย,2,276
PERSON,เอ่ย,2,277
PERSON,พระเจ้าราช,2,278
PERSON,พระเจ้าธนญชัย,2,279
PERSON,พระราชาเมืองตักกสิ,2,280
PERSON,พระอริเจ้า,2,281
PERSON,วันหนึ่งพระ,2,282
PERSON,พระทายีเถระ,2,283
PERSON,พระโสณ,2,284
PERSON,สัญญาสัญญา,2,285
PERSON,เศรษฐีเนรคุณ,2,286
PERSON,พี่ช้าง,2,287
PERSON,มหากุมาร,2,288
PERSON,เงื้อมนันทมูลเหมือนกัน,2,289
PERSON,พระกภัเถระ,2,290
PERSON,กภัเถระ,2,291
PERSON,ท้าวสักกะ,2,292
PERSON,ฟังธรรม,2,293
PERSON,นางอุมาทันตี,2,294
PERSON,นันทสารถี,2,295
PERSON,การศึกษาความรังเกียจบาปธรรมอดทนต่อโอวาท,2,296
PERSON,พระปัจเจกพุทธเจ้าปรินิพพาน,2,297
PERSON,หัตถาจารย์,2,298
PERSON,ภังคดาบส,2,299
PERSON,มหาชน,2,300
PERSON,พระสารีบุตรพระโมคคัลลานะ,2,301
PERSON,ตักการิ,2,302
PERSON,พระสมณโคดม,2,303
PERSON,สุนทรี,2,304
PERSON,เหยี่ยว,2,305
PERSON,น้องหญิงพี่ภิกษุ,1,306
PERSON,พระวลาหกเมืองยักษ์สิริัตถุตั้งอยู่เกาะตามพปัณณิห้วงมหาสมุทรเกาะตามพปัณณิเมืองยักษ์สิริัตถุ,1,307
PERSON,ยักษ์พากันเรืออับปาง,1,308
PERSON,สวรรค์สวรรค์แท้ๆ,1,309
PERSON,พี่นะจ๊ะ,1,310
PERSON,หญิงงาม,1,311
PERSON,สวย,1,312
PERSON,สำเภายักษ์,1,313
PERSON,ยักษิณีชายหลงกิเลส,1,314
PERSON,สำเภาโอ้ย,1,315
PERSON,วลาหกม้ามายังเกาะยักษิณีม้าวลาหก,1,316
PERSON,พระเชตวันมหาพระบรมศาสดา,1,317
PERSON,พระเจ้าตรัสเล่ามตกภัต,1,318
PERSON,พระเชตวันมหาศาสดา,1,319
PERSON,มาลัยดอกไม้,1,320
PERSON,หินขนาดใหญ่คมกริบ,1,321
PERSON,พระสัมมาสัมพุทธเจ้าประทับพระเชตวันมหาวิหารสัมมาสัมพุทธเจ้าประทับพระเชตวันมหาวิหาร,1,322
PERSON,พระโพธิสัตว์บังเกิดสกุลอุทิจจพราหมณ์,1,323
PERSON,พระโพธิ์สัตว์บังเกิดสกุลอุทิจจพราหมณ์อาจารย์ทิศาปาโมกข์ผู้มีชื่อเสียง,1,324
PERSON,ลูกไก่,1,325
PERSON,เที่ยง,1,326
PERSON,พระสัมมาสัมพุทธเจ้าเสวยพระชาติ,1,327
PERSON,เฮ้อกลุ้มใจจริงมีลูกสาว,1,328
PERSON,หวังนะจ๊ะ,1,329
PERSON,ลักษณะสิบแล้วนะ,1,330
PERSON,หวานเฮ้อเซ็งจิต,1,331
PERSON,มีลูกสาวหน้าบ้าน,1,332
PERSON,แหมเจ้า,1,333
PERSON,น้องพี่ฮือ,1,334
PERSON,เฝ้าพวกเราวัยรุ่นเซ็ง,1,335
PERSON,อาจารย์ญาณ,1,336
PERSON,หนุ่มน้อยหนุ่มใหญ่เลือกคู่,1,337
PERSON,นี้แหละขอรับ,1,338
PERSON,หล่อ,1,339
PERSON,เองก็มีใจ,1,340
PERSON,น้องกัลยาณมิตร,1,341
PERSON,พราหมณ์หนุ่มหน้าบ้าน,1,342
PERSON,แหมพี่พราหมณ์,1,343
PERSON,เนอะพี่เนอะ,1,344
PERSON,น้องทั้งคู่,1,345
PERSON,มุ่งมั่นเพียร,1,346
PERSON,ฟังโดยมีญาติน้องกัลยาณมิตรเรื่อยมา,1,347
PERSON,พระสัมมาสัมพุทธเจ้าหมู่,1,348
PERSON,พระศาสดาคร่ำครวญพราหมณ์,1,349
PERSON,พระพุทธองค์ประทับภิกษุสงฆ์พราหมณีหมอบแทบเท้าครำครวญ,1,350
PERSON,พี่พระพุทธเจ้า,1,351
PERSON,พราหมณีร้องไห้คร่ำครวญต่อหน้าขององค์พระศาสดา,1,352
PERSON,พระศาสดาเองก็ความสงสัย,1,353
PERSON,ภิกษุสงฆ์สนทนา,1,354
PERSON,พ่อรักลูก,1,355
PERSON,พระศาสดาพราหมณ์,1,356
PERSON,พระศาสดาชาติอดีตชาติพราหมณ์ปู่ขององค์พระศาสดา,1,357
PERSON,เดี๋ยวแม่เดี๋ยวกิน,1,358
PERSON,องค์พระศาสดาชาติ,1,359
PERSON,พระศาสดาความสัมพันธ์ลึกซึ้ง,1,360
PERSON,พระเชตวันมหาประทับพระบรมศาสดาเจ้า,1,361
PERSON,กุลบุตรชาวสาวัตถี,1,362
PERSON,ประทับนั่ง,1,363
PERSON,สมณะธรรมขอรับ,1,364
PERSON,สมณะธรรมพระศาสดา,1,365
PERSON,พวกเราจักบำเพ็ญสมณะธรรม,1,366
PERSON,กราบทูลพระศาสดา,1,367
PERSON,พระุมพิกเถระเกียจคร้านทำความเพียรการบำเพ็ญสมณะธรรมพวกเรา,1,368
PERSON,บำเพ็ญสมณะธรรม,1,369
PERSON,พระุมพิกเถระพระพระศาสดา,1,370
PERSON,เถระสหาย,1,371
PERSON,อาจารย์สาปาโมกข์เมืองตักศิลาครั้นมานพ,1,372
PERSON,คนอื่นเค้าแบกฟืน,1,373
PERSON,แท้ๆฟืน,1,374
PERSON,ทาสีฟืน,1,375
PERSON,วินีล,1,376
PERSON,เจ้าประทับพระวิหารเวฬุวันพระเทวทัตพระสุคต,1,377
PERSON,พระเทวทัตนอนแสดงท่าทางพระสุคตพระอัครสาวกทั้งสองมาสู่สีสะศาสดาประทับพระวิหารทั้งสองครั้นพระวิหารเวฬุวัน,1,378
PERSON,พระเทวทัตพระองค์,1,379
PERSON,พระเทวทัตนอนแสดงท่าทาง,1,380
PERSON,แคว้นเทหะพระโพธิสัตย์พระ,1,381
PERSON,พระพระเจ้าเทหะพระอัครสาวกเสด็จมาสู่สีสะครั้น,1,382
